BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.912244,0.98754,0.00143,1.0170,-1.17,1.38,10.32,10390
2460844.912395,0.99036,0.00144,1.0170,-0.64,0.82,11.43,8264
2460844.912548,0.98542,0.00143,1.0169,-3.19,-1.39,11.63,8681
2460844.912710,0.98790,0.00143,1.0168,0.51,-0.31,9.72,11127
2460844.912861,0.98669,0.00143,1.0168,-0.12,-0.22,10.38,10346
2460844.913017,0.98817,0.00143,1.0167,-2.58,1.04,11.38,8936
2460844.913179,0.98977,0.00143,1.0167,-1.74,-0.01,10.88,9823
2460844.913334,0.98978,0.00144,1.0166,1.15,-0.16,10.87,9261
2460844.913485,0.98748,0.00143,1.0166,-2.21,0.17,10.16,10499
2460844.913648,0.98960,0.00143,1.0165,-1.71,-0.89,9.65,11828
2460844.913798,0.99122,0.00143,1.0165,-0.91,1.56,10.05,10698
2460844.913961,0.98900,0.00143,1.0164,-0.66,-0.69,11.57,8878
2460844.914111,0.98727,0.00143,1.0164,-1.04,-1.37,9.91,10819
2460844.914274,0.99348,0.00144,1.0163,-0.59,1.58,11.31,8166
2460844.914425,0.98885,0.00143,1.0163,0.02,-1.18,11.13,9681
2460844.914587,0.98855,0.00143,1.0162,-3.53,-0.08,10.01,11322
2460844.914738,0.98791,0.00143,1.0162,-0.21,-1.51,10.54,11106
2460844.914900,0.98437,0.00142,1.0161,-0.80,-0.34,11.33,10526
2460844.915056,0.98826,0.00143,1.0160,-1.14,0.10,10.60,10209
2460844.915207,0.98549,0.00143,1.0160,-0.04,-2.30,10.33,11384
2460844.915358,0.98879,0.00143,1.0160,-2.15,1.81,10.48,11760
2460844.915520,0.99036,0.00143,1.0159,-1.37,0.15,9.85,11716
2460844.915672,0.99072,0.00143,1.0159,-1.11,-0.84,10.69,9358
2460844.915834,0.98939,0.00143,1.0158,0.34,-0.15,10.65,9482
2460844.915985,0.99012,0.00144,1.0158,-0.57,-0.41,11.77,7848
2460844.916147,0.98852,0.00143,1.0157,-3.42,0.08,10.69,9961
2460844.916298,0.98906,0.00144,1.0157,-1.37,-3.27,10.65,8835
2460844.916460,0.98774,0.00144,1.0156,-1.66,0.39,11.87,7941
2460844.916611,0.98991,0.00143,1.0156,-0.27,-0.03,10.45,11479
2460844.916761,0.98908,0.00145,1.0156,0.01,-0.00,12.69,6381
2460844.916925,0.98725,0.00144,1.0155,-3.06,-0.11,12.27,7955
2460844.917076,0.98986,0.00145,1.0155,0.12,-1.16,12.66,7355
2460844.917238,0.98981,0.00144,1.0154,-2.23,1.35,13.18,6589
2460844.917552,0.98884,0.00143,1.0154,-2.20,-1.08,9.77,10315
2460844.917705,0.98937,0.00144,1.0153,-0.89,0.44,11.68,8234
2460844.917868,0.98945,0.00144,1.0153,0.40,-3.43,10.73,9470
2460844.918019,0.98611,0.00143,1.0153,-2.88,2.09,11.80,8737
2460844.918181,0.98772,0.00143,1.0152,-0.57,-3.58,11.68,8670
2460844.918811,0.98982,0.00143,1.0151,-0.48,-1.97,10.75,10521
2460844.918962,0.98760,0.00143,1.0151,-0.37,0.85,11.65,8988
2460844.919117,0.99068,0.00144,1.0150,-2.84,-1.77,12.17,7534
2460844.919294,0.98979,0.00144,1.0150,0.26,-0.93,11.71,8358
2460844.919445,0.98586,0.00143,1.0150,-2.67,-1.56,11.67,8304
2460844.919596,0.98665,0.00143,1.0149,0.51,0.23,10.61,10423
2460844.919758,0.98800,0.00143,1.0149,-1.95,0.14,10.95,9056
2460844.919910,0.98811,0.00143,1.0149,-1.63,-0.94,13.95,7554
2460844.920072,0.98663,0.00143,1.0149,-2.12,-1.06,12.28,8003
2460844.920223,0.98856,0.00145,1.0148,-0.05,0.44,14.72,6080
2460844.920385,0.98920,0.00145,1.0148,0.21,1.09,13.26,6819
2460844.920536,0.98761,0.00144,1.0148,-1.30,-1.96,12.62,7526
2460844.920698,0.98689,0.00144,1.0148,-1.65,0.18,12.33,7791
2460844.920849,0.98911,0.00144,1.0147,-2.92,-2.28,12.95,7980
2460844.921002,0.98979,0.00144,1.0147,1.33,-0.45,12.63,7891
2460844.921164,0.99080,0.00145,1.0147,-3.06,2.55,14.18,5764
2460844.921315,0.98965,0.00145,1.0147,0.07,-0.18,14.15,6459
2460844.921477,0.98879,0.00144,1.0146,-1.35,-1.41,14.88,8330
2460844.921628,0.98602,0.00143,1.0146,-0.70,1.17,10.98,9688
2460844.922105,0.98769,0.00144,1.0146,1.06,0.35,14.88,5665
2460844.922255,0.99152,0.00145,1.0145,-2.42,0.70,13.61,6780
