BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.907512,0.98696,0.00130,1.0191,-0.97,2.07,10.50,15217
2460844.907700,0.98673,0.00132,1.0190,0.88,1.46,14.01,8989
2460844.907851,0.98834,0.00133,1.0189,2.88,-2.30,13.86,8803
2460844.908006,0.98854,0.00132,1.0189,-1.78,1.11,13.78,9451
2460844.908162,0.98821,0.00134,1.0188,1.27,-0.30,14.18,8935
2460844.908321,0.98695,0.00132,1.0187,-0.08,1.96,13.25,9063
2460844.908472,0.98936,0.00132,1.0186,0.45,0.72,12.19,10386
2460844.908633,0.98513,0.00131,1.0186,0.03,0.65,10.87,12489
2460844.908783,0.98585,0.00130,1.0185,0.34,-0.13,12.79,11613
2460844.908942,0.98670,0.00130,1.0184,0.25,2.38,11.92,13184
2460844.909099,0.98582,0.00131,1.0184,1.01,-2.43,12.73,11220
2460844.909251,0.98575,0.00131,1.0183,-0.34,3.01,13.10,10279
2460844.909437,0.98521,0.00131,1.0182,0.87,-0.34,11.04,12852
2460844.909594,0.98798,0.00132,1.0181,-2.34,-1.23,12.27,10878
2460844.909752,0.98654,0.00131,1.0180,2.35,3.67,12.07,11616
2460844.909905,0.98788,0.00131,1.0180,0.04,-1.13,12.16,11692
2460844.910065,0.98406,0.00130,1.0179,0.29,1.52,11.24,13708
2460844.910220,0.98859,0.00132,1.0178,0.36,2.02,14.60,7754
2460844.910377,0.98800,0.00131,1.0178,-0.50,-0.58,11.57,12129
2460844.910532,0.98351,0.00131,1.0177,0.42,1.05,11.95,10806
2460844.910682,0.98493,0.00130,1.0176,-0.01,-2.27,11.73,12031
2460844.910840,0.98926,0.00131,1.0176,0.93,-0.15,12.74,10694
2460844.910998,0.98588,0.00130,1.0175,-2.00,-0.30,11.87,12101
2460844.911148,0.98726,0.00131,1.0174,0.06,-2.48,11.70,11937
2460844.911309,0.98720,0.00131,1.0174,-0.87,0.21,11.90,11555
2460844.911466,0.98682,0.00130,1.0173,-0.00,1.37,11.27,12226
2460844.911624,0.98459,0.00131,1.0173,1.34,-2.82,12.73,9979
2460844.911774,0.98567,0.00130,1.0172,-1.35,2.62,10.07,15270
2460844.911930,0.98536,0.00131,1.0171,0.94,-0.41,12.76,9874
2460844.912085,0.98337,0.00130,1.0171,-0.29,-0.86,11.82,11388
2460844.912244,0.98872,0.00130,1.0170,0.28,2.07,10.98,13172
2460844.912401,0.98746,0.00131,1.0170,1.08,1.76,12.12,10899
2460844.912553,0.98352,0.00130,1.0169,-1.71,-0.65,11.98,11760
2460844.912711,0.98573,0.00130,1.0168,2.05,0.34,10.50,14458
2460844.912869,0.98415,0.00130,1.0168,1.17,0.67,11.16,13608
2460844.913025,0.98884,0.00131,1.0167,-0.92,1.90,11.67,12036
2460844.913184,0.98815,0.00130,1.0167,-0.72,0.58,11.25,13573
2460844.913337,0.98890,0.00131,1.0166,2.24,0.55,11.72,11448
2460844.913495,0.98586,0.00130,1.0166,-0.99,0.76,11.01,13683
2460844.913646,0.98671,0.00130,1.0165,-0.42,-0.23,10.52,15036
2460844.913804,0.98601,0.00130,1.0165,0.47,2.05,10.61,14314
2460844.913962,0.98892,0.00131,1.0164,0.90,-0.03,12.03,11882
2460844.914120,0.98585,0.00130,1.0164,0.13,-0.94,10.63,13808
2460844.914275,0.98960,0.00131,1.0163,0.34,1.98,12.33,10905
2460844.914433,0.98517,0.00130,1.0163,1.83,-0.09,11.30,13624
2460844.914590,0.98676,0.00130,1.0162,-1.97,0.96,10.54,15308
2460844.914748,0.98437,0.00129,1.0162,1.01,-0.70,10.91,15220
2460844.914899,0.98314,0.00130,1.0161,0.56,0.46,11.32,14182
2460844.915059,0.98749,0.00130,1.0160,0.32,0.88,11.32,13763
2460844.915214,0.98605,0.00130,1.0160,0.73,-2.04,10.85,15054
2460844.915366,0.98573,0.00130,1.0160,-0.16,2.77,10.36,16006
2460844.915524,0.98574,0.00130,1.0159,0.17,0.94,10.18,16093
2460844.915682,0.98723,0.00130,1.0159,0.37,0.03,11.41,12698
2460844.915833,0.98652,0.00130,1.0158,1.57,0.88,11.53,12278
2460844.915993,0.98782,0.00130,1.0158,0.77,0.46,12.31,10940
2460844.916144,0.98152,0.00129,1.0157,-2.02,0.64,10.95,13722
2460844.916303,0.98823,0.00131,1.0157,0.06,-2.41,11.79,11082
