BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460422.908595,1.00159,0.00212,1.5766,0.25,0.11,22.45,13269
2460422.908699,0.99875,0.00212,1.5756,-0.20,0.28,21.98,17812
2460422.908838,0.99983,0.00212,1.5744,0.10,-0.07,21.71,16156
2460422.908942,0.99960,0.00211,1.5734,-0.25,0.36,22.28,17065
2460422.909047,1.00107,0.00212,1.5724,-0.23,0.42,23.13,12086
2460422.909174,0.99615,0.00210,1.5713,0.99,1.53,22.11,16262
2460422.909278,0.99802,0.00210,1.5704,-0.78,2.21,21.67,16172
2460422.909394,0.99889,0.00211,1.5694,-1.01,0.70,21.94,15375
2460422.909510,0.99896,0.00210,1.5684,-0.87,-0.26,22.27,13335
2460422.909615,0.99842,0.00210,1.5674,-1.73,-0.05,21.95,18751
2460422.909719,0.99782,0.00210,1.5665,-2.89,1.71,22.14,13608
2460422.909823,0.99685,0.00209,1.5656,-3.43,1.56,22.31,14324
2460422.909928,0.99604,0.00209,1.5647,0.42,1.27,22.11,13715
2460422.910020,1.00132,0.00210,1.5638,-1.31,0.40,22.23,15300
2460422.910125,0.99703,0.00209,1.5629,-2.26,0.29,22.42,12953
2460422.910253,0.99895,0.00209,1.5618,0.49,0.92,22.15,18160
2460422.910357,0.99211,0.00207,1.5608,1.15,0.97,21.98,18571
2460422.910473,1.00105,0.00209,1.5599,-0.04,0.34,22.42,16460
2460422.910577,1.00143,0.00209,1.5590,-0.79,-0.55,22.05,15730
2460422.910682,1.00286,0.00209,1.5581,0.23,0.83,21.97,18246
2460422.910809,1.00336,0.00210,1.5570,0.83,0.09,23.22,11130
2460422.910914,1.00041,0.00209,1.5560,0.12,0.39,22.50,13958
2460422.911018,1.00005,0.00209,1.5551,-1.09,1.00,22.22,14845
2460422.911123,1.00143,0.00208,1.5542,-0.31,-0.08,22.05,16508
2460422.911227,0.99838,0.00208,1.5533,0.49,0.07,22.20,14531
2460422.911343,0.99964,0.00208,1.5523,-0.82,0.47,21.94,15650
2460422.911447,1.00044,0.00208,1.5515,-1.06,-0.73,22.75,12687
2460422.911540,1.00257,0.00208,1.5506,-0.58,-0.28,21.64,19416
2460422.911645,1.00019,0.00207,1.5497,0.15,0.82,21.84,18986
2460422.911749,0.99598,0.00206,1.5488,0.46,0.07,20.85,20311
2460422.911853,1.00019,0.00207,1.5479,-0.20,-0.26,21.96,17945
2460422.911958,1.00030,0.00207,1.5471,1.31,1.22,21.68,16327
2460422.912062,1.00046,0.00207,1.5461,-1.41,-0.38,21.43,17315
2460422.912167,0.99985,0.00206,1.5453,-1.80,-0.24,22.35,16258
2460422.912271,0.99951,0.00206,1.5443,-0.84,0.22,21.89,16922
2460422.912376,1.00065,0.00206,1.5434,-0.60,0.58,21.99,18111
2460422.912480,0.99770,0.00205,1.5426,-2.30,0.28,21.56,16992
2460422.912584,1.00117,0.00206,1.5417,-2.78,-0.24,22.10,14804
2460422.912689,0.99378,0.00204,1.5408,-0.47,0.23,22.25,16729
2460422.912793,1.00159,0.00206,1.5399,-1.98,0.02,21.64,16336
2460422.912909,1.00117,0.00206,1.5390,-2.52,-0.07,22.05,15826
2460422.913025,0.99995,0.00205,1.5380,-0.14,0.77,21.20,15529
2460422.913130,1.00117,0.00205,1.5372,-1.25,0.75,21.94,17571
2460422.913246,1.00497,0.00206,1.5361,-0.28,-0.19,20.83,17588
2460422.913362,0.99915,0.00204,1.5352,-0.32,0.63,22.35,15734
2460422.913466,1.00322,0.00205,1.5343,1.23,0.79,21.75,16816
2460422.913570,1.00218,0.00204,1.5334,-0.29,0.49,21.87,17185
2460422.913675,1.00296,0.00204,1.5326,0.08,-0.83,21.64,16082
2460422.913803,0.99494,0.00203,1.5315,0.06,0.49,21.84,16115
2460422.913895,0.99759,0.00203,1.5307,1.04,0.20,22.14,15919
2460422.914011,0.99770,0.00203,1.5297,0.59,0.92,22.53,16010
2460422.914127,0.99575,0.00202,1.5287,0.20,0.08,21.93,15423
2460422.914243,1.00379,0.00204,1.5277,0.54,-0.35,21.30,18654
2460422.914348,0.99911,0.00203,1.5269,0.56,0.49,22.37,14434
2460422.914452,0.99849,0.00203,1.5261,-0.69,-1.38,21.49,18064
2460422.914545,1.00049,0.00203,1.5253,-0.55,-0.02,21.39,16365
2460422.914649,0.99745,0.00202,1.5245,0.05,-0.52,22.30,17022
2460422.914754,0.99938,0.00202,1.5236,-0.29,-0.09,22.60,16615
2460422.914858,0.99800,0.00202,1.5227,1.05,-0.25,22.30,17258
2460422.914963,0.99915,0.00202,1.5219,-0.31,-0.27,22.55,16648
2460422.915067,1.00068,0.00202,1.5211,-1.99,-0.06,22.41,16024
2460422.915183,0.99365,0.00200,1.5201,-1.95,0.73,21.71,16602
2460422.915287,1.00301,0.00202,1.5193,-2.57,1.02,21.67,17868
2460422.915380,1.00504,0.00202,1.5184,-2.81,-0.44,21.71,14912
2460422.915485,0.99764,0.00201,1.5176,-2.46,0.34,21.64,17508
2460422.915589,0.99833,0.00201,1.5167,-2.16,-0.81,22.57,14941
2460422.915728,1.00034,0.00201,1.5157,0.65,0.53,22.50,11650
2460422.915821,0.99931,0.00201,1.5149,0.32,1.21,22.63,16176
2460422.915925,0.99939,0.00201,1.5140,-0.56,0.22,21.74,16750
2460422.916030,1.00029,0.00200,1.5132,-1.07,-0.10,22.68,15384
2460422.916146,1.00055,0.00200,1.5123,-0.54,-0.50,22.45,16228
2460422.916239,0.99850,0.00200,1.5115,0.85,0.89,22.08,16882
2460422.916344,0.99792,0.00200,1.5107,0.00,1.04,21.76,16164
2460422.916459,1.00755,0.00201,1.5098,-0.66,-0.05,21.91,18617
2460422.916564,0.99938,0.00199,1.5089,-0.73,0.70,22.37,15765
2460422.916668,0.99765,0.00199,1.5080,0.13,0.40,22.00,15245
2460422.916784,0.99740,0.00199,1.5072,0.83,-0.59,21.57,18873
2460422.916877,0.99724,0.00199,1.5064,0.84,0.23,21.68,17088
2460422.916981,0.99974,0.00199,1.5056,0.11,-0.47,22.60,16546
2460422.917074,0.99891,0.00199,1.5048,0.41,0.23,21.68,15412
2460422.917178,0.99987,0.00199,1.5040,-0.33,-0.15,21.34,15449
2460422.917282,1.00196,0.00199,1.5032,-0.46,-0.17,22.27,14385
2460422.917375,1.00165,0.00199,1.5025,-0.18,1.19,22.82,15208
2460422.917480,1.00039,0.00198,1.5016,-0.61,0.46,21.83,15619
2460422.917607,1.00241,0.00199,1.5006,-0.25,1.27,21.85,16450
2460422.917700,0.99946,0.00198,1.4999,-0.53,1.52,22.20,13182
2460422.917804,0.99858,0.00198,1.4991,-1.70,1.14,22.22,16553
2460422.917920,1.00043,0.00198,1.4981,-1.93,0.41,22.71,14337
2460422.918024,1.00548,0.00199,1.4973,-2.81,0.97,22.23,15164
2460422.918140,0.99795,0.00197,1.4965,-3.65,0.89,21.66,16220
2460422.918246,1.00124,0.00198,1.4956,-2.23,0.65,22.19,15466
2460422.918350,0.99857,0.00197,1.4948,-2.93,0.46,21.52,15658
2460422.918454,0.99881,0.00197,1.4940,-0.92,0.94,21.99,15042
2460422.918559,0.99751,0.00197,1.4932,-1.28,0.35,22.86,14124
2460422.918663,0.99682,0.00196,1.4924,0.56,1.53,22.88,14010
2460422.918768,0.99774,0.00196,1.4916,0.79,0.68,22.42,15331
2460422.918883,0.99832,0.00196,1.4906,-2.33,1.41,22.34,14625
2460422.918988,0.99676,0.00196,1.4899,-1.05,1.10,21.64,13057
2460422.919104,0.99876,0.00196,1.4890,0.86,0.56,21.99,16164
2460422.919208,1.00040,0.00196,1.4882,1.69,0.58,22.51,13989
2460422.919301,0.99747,0.00196,1.4874,0.84,0.47,23.92,10437
2460422.919405,0.99447,0.00195,1.4867,-0.64,-0.66,23.90,9545
2460422.919509,1.00362,0.00196,1.4858,-1.19,0.01,23.72,10714
2460422.919625,1.00046,0.00196,1.4849,-0.32,0.84,22.68,13062
2460422.919730,0.99706,0.00195,1.4841,1.44,0.71,22.65,14047
2460422.919834,1.00214,0.00196,1.4833,0.91,-0.34,22.01,14498
2460422.919950,1.00064,0.00195,1.4825,0.70,-0.30,22.23,16943
2460422.920078,0.99909,0.00194,1.4815,1.48,-1.11,21.61,18097
2460422.920182,1.00340,0.00195,1.4807,1.38,-0.32,21.79,16970
2460422.920309,0.99826,0.00194,1.4798,0.28,0.62,22.46,14334
2460422.920414,0.99936,0.00194,1.4790,-0.17,0.46,22.14,16600
2460422.920507,1.00187,0.00194,1.4782,-0.39,0.39,22.09,14131
2460422.920646,0.99932,0.00194,1.4772,-0.64,1.08,22.01,14869
2460422.920739,0.99737,0.00193,1.4764,-2.97,0.71,22.51,14764
2460422.920889,0.99773,0.00193,1.4753,-2.63,0.53,22.27,13615
2460422.920994,0.99722,0.00193,1.4746,-1.57,-0.49,22.33,13922
2460422.921121,0.99601,0.00193,1.4736,-3.66,0.72,21.51,17306
2460422.921225,0.99876,0.00193,1.4728,-1.37,2.06,24.63,9866
2460422.921353,1.00396,0.00194,1.4719,-0.02,0.32,22.56,14781
2460422.921446,1.00059,0.00193,1.4711,-0.70,-0.90,22.48,13289
2460422.921573,1.00035,0.00193,1.4702,-1.85,0.04,22.57,17879
2460422.921678,1.00453,0.00193,1.4694,-0.73,0.11,21.63,13466
2460422.921782,0.99792,0.00192,1.4687,1.00,1.20,22.23,15143
2460422.921886,0.99926,0.00192,1.4679,-0.33,0.20,21.87,17875
2460422.921991,0.99946,0.00192,1.4671,-0.15,1.07,22.44,14481
2460422.922095,0.99889,0.00192,1.4663,-0.03,0.94,21.83,17038
2460422.922222,1.00232,0.00192,1.4654,-0.84,-0.11,22.45,12941
2460422.922327,1.00286,0.00192,1.4647,-0.75,-0.26,21.90,18069
2460422.922431,0.99772,0.00191,1.4639,-0.05,0.29,22.04,17348
2460422.922535,0.99987,0.00191,1.4631,2.23,0.11,21.43,20119
2460422.922651,0.99869,0.00191,1.4623,1.89,-1.39,22.14,14832
2460422.922744,0.99804,0.00191,1.4615,0.42,-0.50,21.99,16351
2460422.922871,0.99936,0.00191,1.4606,1.53,-1.08,22.23,14122
2460422.922976,1.00347,0.00192,1.4599,1.71,-0.18,22.65,12775
2460422.923080,1.00249,0.00191,1.4591,0.49,1.01,21.60,15201
2460422.923184,0.99998,0.00191,1.4583,-1.45,0.45,22.26,14272
2460422.923300,0.99545,0.00190,1.4575,-0.71,0.58,22.17,17028
2460422.923416,0.99499,0.00189,1.4567,-0.45,0.00,21.75,19238
2460422.923509,0.99627,0.00189,1.4560,-0.18,0.59,21.27,19888
2460422.923648,0.99691,0.00189,1.4549,-2.29,1.08,22.10,16511
2460422.923764,1.00641,0.00191,1.4541,-2.79,0.79,22.46,13558
2460422.923880,1.00333,0.00190,1.4533,-2.76,-0.20,22.79,12934
2460422.923984,0.99774,0.00189,1.4525,-0.82,-1.09,21.61,15347
2460422.924123,0.99760,0.00189,1.4515,-0.80,1.09,21.33,20118
2460422.924239,0.99789,0.00189,1.4507,-0.66,0.74,22.89,11397
2460422.924344,1.00156,0.00189,1.4500,-1.04,2.39,21.91,14525
2460422.924448,1.00134,0.00189,1.4492,-0.89,0.49,23.31,9970
2460422.924552,1.00072,0.00189,1.4485,-2.17,1.35,21.89,13712
2460422.924680,0.99748,0.00188,1.4475,-0.90,2.34,23.32,9159
2460422.924784,0.99657,0.00188,1.4468,-0.68,1.18,22.28,13359
2460422.924889,0.99999,0.00188,1.4460,-0.20,-0.17,22.57,14352
2460422.924993,0.99629,0.00188,1.4453,-0.70,-1.76,21.84,17564
2460422.925109,1.00255,0.00189,1.4445,-0.31,-1.22,23.00,11998
2460422.925213,1.00270,0.00188,1.4438,-0.70,0.51,21.71,16807
2460422.925317,0.99799,0.00187,1.4430,0.28,0.92,22.19,15780
2460422.925433,0.99613,0.00187,1.4422,0.76,-0.34,22.22,16978
2460422.925572,0.99735,0.00187,1.4411,3.34,-0.69,23.13,11801
2460422.925688,0.99996,0.00188,1.4404,3.96,-2.06,22.75,13173
2460422.925827,0.99677,0.00187,1.4394,0.66,-0.98,23.29,12152
2460422.925932,0.99966,0.00187,1.4386,1.35,-0.29,23.58,11094
2460422.926048,0.99713,0.00186,1.4379,-0.99,-0.35,22.06,17493
2460422.926175,0.99841,0.00187,1.4370,-1.36,-0.03,22.38,16495
2460422.926280,0.99736,0.00186,1.4363,-0.62,-0.21,21.99,13603
2460422.926384,0.99661,0.00186,1.4355,-2.09,-1.38,23.50,11960
2460422.926488,0.99880,0.00187,1.4348,-0.91,1.25,23.52,8815
2460422.926616,0.99633,0.00186,1.4339,-2.55,-0.50,23.46,10783
2460422.926720,0.99998,0.00186,1.4332,-1.19,0.58,24.30,9859
2460422.926824,1.00140,0.00186,1.4325,-1.21,0.84,21.88,14502
2460422.926929,0.99935,0.00186,1.4318,-0.57,-0.20,21.46,15299
2460422.927033,0.99697,0.00186,1.4310,-1.02,-0.41,22.62,14652
2460422.927149,0.99652,0.00186,1.4302,-0.19,0.17,22.54,10467
2460422.927288,0.99947,0.00185,1.4292,-2.47,1.34,22.22,15331
2460422.927415,0.99813,0.00185,1.4284,-2.40,1.20,23.52,11871
2460422.927520,0.99842,0.00185,1.4277,-0.48,1.11,23.02,15070
2460422.927647,1.00010,0.00185,1.4268,-0.04,-0.27,21.92,16958
2460422.927740,0.99664,0.00185,1.4261,-0.49,0.05,22.34,13570
2460422.927844,0.99613,0.00184,1.4254,0.48,0.50,22.39,13968
2460422.927960,0.99831,0.00185,1.4246,0.87,-0.34,22.36,14707
2460422.928065,0.99907,0.00185,1.4239,0.83,0.53,22.58,12673
2460422.928169,0.99620,0.00184,1.4232,0.08,0.11,22.46,13120
2460422.928273,0.99652,0.00184,1.4225,0.76,0.29,22.37,12178
2460422.928366,1.00155,0.00185,1.4219,2.44,-0.81,22.16,12563
2460422.928470,0.99735,0.00184,1.4211,0.58,-0.58,22.12,12773
2460422.928574,0.99480,0.00183,1.4204,0.04,-1.23,22.33,14008
2460422.928795,0.99840,0.00184,1.4189,-1.11,1.94,23.27,10731
2460422.928922,1.00016,0.00184,1.4181,-2.92,-0.50,21.66,17146
2460422.929027,0.99748,0.00183,1.4174,-1.84,-0.59,23.11,11676
2460422.929131,0.99749,0.00183,1.4167,-1.57,0.64,22.54,14904
2460422.929235,0.99633,0.00183,1.4160,-1.43,0.69,21.41,17084
2460422.929340,0.99788,0.00183,1.4153,-2.46,0.85,22.23,12547
2460422.929444,1.00223,0.00183,1.4146,-2.63,0.29,22.18,16980
2460422.929537,0.99835,0.00183,1.4140,-0.50,0.13,21.74,14738
2460422.929676,0.99964,0.00183,1.4130,0.28,1.35,22.25,12968
2460422.929780,0.99394,0.00182,1.4123,-0.01,0.62,22.97,13778
2460422.929884,0.99940,0.00183,1.4116,-2.84,-0.41,22.91,13059
2460422.930000,0.99992,0.00183,1.4109,-0.95,1.28,22.64,11863
2460422.930151,0.99541,0.00182,1.4099,-1.48,1.81,22.50,13099
2460422.930255,0.99893,0.00182,1.4092,-2.28,0.54,21.75,14953
2460422.930360,0.99687,0.00181,1.4085,-0.09,1.18,22.82,12489
2460422.930475,0.99657,0.00181,1.4077,2.14,-0.10,22.36,13399
2460422.930615,0.99694,0.00181,1.4068,0.67,0.19,22.48,14643
2460422.930730,0.99552,0.00181,1.4061,0.90,0.99,20.30,20652
2460422.930835,0.99639,0.00181,1.4054,1.67,-1.02,21.07,18403
2460422.930939,1.00049,0.00181,1.4047,0.78,0.35,22.00,14835
2460422.931055,0.99855,0.00181,1.4040,1.99,0.52,22.61,12539
2460422.931171,0.99764,0.00181,1.4032,1.21,-0.45,22.84,12292
2460422.931275,0.99946,0.00181,1.4025,0.99,0.19,22.23,15688
2460422.931368,0.99821,0.00181,1.4019,1.03,0.98,22.66,16957
2460422.931473,0.99602,0.00180,1.4012,0.47,0.39,22.83,10472
2460422.931577,0.99791,0.00180,1.4006,-1.42,0.36,21.91,13569
2460422.931716,0.99513,0.00180,1.3997,-0.88,-0.06,23.08,11754
2460422.931832,1.00040,0.00181,1.3989,-2.90,0.13,22.13,14742
2460422.931937,0.99782,0.00180,1.3982,-2.24,1.03,22.03,13876
2460422.932064,0.99880,0.00180,1.3974,-3.02,1.02,21.90,14900
2460422.932180,0.99652,0.00180,1.3966,-1.04,0.10,24.45,10510
2460422.932296,0.99856,0.00180,1.3959,1.01,0.52,22.80,12609
2460422.932412,0.99669,0.00179,1.3951,0.34,-0.93,22.90,11369
2460422.932528,0.99767,0.00179,1.3944,-0.12,-0.30,22.25,12314
2460422.932644,0.99795,0.00179,1.3937,-1.05,0.92,21.98,16450
2460422.932772,0.99843,0.00179,1.3929,-0.72,1.59,22.11,15127
2460422.932900,0.99573,0.00179,1.3920,0.48,0.38,23.66,8591
2460422.933004,1.00093,0.00179,1.3914,-0.96,1.25,22.61,13509
2460422.933120,0.99804,0.00179,1.3906,0.79,1.70,22.03,11954
2460422.933225,0.99718,0.00179,1.3900,0.67,-0.24,22.53,14525
