BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460422.991303,1.00001,0.00105,1.1349,1.00,-0.36,20.95,41915
2460422.991465,1.00225,0.00105,1.1344,-0.46,0.10,21.91,35524
2460422.991616,1.00213,0.00105,1.1340,1.45,-0.64,21.69,33812
2460422.991778,1.00269,0.00105,1.1336,1.17,-0.12,21.48,31044
2460422.991941,1.00236,0.00105,1.1331,1.36,-0.03,23.24,21788
2460422.992092,1.00112,0.00105,1.1327,-0.29,0.29,21.89,33633
2460422.992231,1.00030,0.00105,1.1323,-0.74,-1.25,22.34,32928
2460422.992393,1.00188,0.00105,1.1318,-0.53,-0.14,21.70,36467
2460422.992556,1.00187,0.00105,1.1314,0.06,-0.30,20.68,37167
2460422.992695,1.00275,0.00105,1.1310,-1.60,-0.70,22.21,30634
2460422.992846,1.00146,0.00105,1.1305,-1.74,-0.27,22.25,28230
2460422.992996,1.00022,0.00105,1.1301,-1.25,-0.62,22.98,26306
2460422.993147,1.00104,0.00105,1.1297,0.15,0.10,21.27,36384
2460422.993321,1.00111,0.00105,1.1292,0.65,-0.85,22.04,27741
2460422.993472,1.00116,0.00105,1.1288,0.60,0.62,21.73,33986
2460422.993634,0.99897,0.00104,1.1283,-0.06,0.40,21.05,35777
2460422.993843,1.00245,0.00105,1.1278,0.36,0.22,20.86,40574
2460422.994006,0.99897,0.00104,1.1274,1.15,0.69,21.55,35312
2460422.994168,1.00199,0.00104,1.1269,1.28,0.35,21.05,41398
2460422.994330,1.00265,0.00105,1.1265,0.80,-0.02,23.33,23883
2460422.994481,1.00050,0.00104,1.1260,-0.71,-0.34,22.89,25451
2460422.994632,1.00114,0.00104,1.1256,2.05,0.74,23.26,25006
2460422.994794,1.00218,0.00104,1.1252,0.28,0.25,22.38,27033
2460422.994945,1.00165,0.00104,1.1248,0.30,0.29,21.07,35111
2460422.995131,1.00322,0.00104,1.1243,-0.49,0.27,23.21,20065
2460422.995456,1.00193,0.00104,1.1234,-2.23,-0.67,23.23,23993
2460422.995641,1.00151,0.00104,1.1229,-2.15,-1.33,21.28,36034
2460422.995804,1.00059,0.00104,1.1225,-0.93,0.06,21.81,29587
2460422.995966,1.00120,0.00104,1.1220,-0.95,0.11,22.03,27556
2460422.996140,1.00228,0.00104,1.1216,2.57,1.01,22.20,28707
2460422.996314,1.00183,0.00104,1.1211,1.10,0.10,21.78,31001
2460422.996465,1.00117,0.00104,1.1207,0.06,0.39,22.35,30506
2460422.996615,1.00194,0.00104,1.1203,1.04,-0.10,21.68,33182
2460422.996778,1.00340,0.00104,1.1199,0.35,-0.14,21.81,35531
2460422.996928,0.99946,0.00103,1.1195,-1.25,-0.43,21.58,35151
2460422.997079,1.00187,0.00103,1.1191,1.23,-0.06,20.99,34787
2460422.997241,1.00253,0.00104,1.1187,1.72,-0.19,21.86,33008
2460422.997404,0.99994,0.00103,1.1182,0.33,0.14,21.28,34666
2460422.997554,1.00199,0.00103,1.1179,0.00,-1.09,22.29,31598
2460422.997728,0.99998,0.00103,1.1174,0.02,0.93,21.58,32373
2460422.997879,1.00120,0.00103,1.1170,-0.67,-0.18,21.11,37206
2460422.998030,1.00276,0.00103,1.1166,-0.78,-0.59,21.35,36002
2460422.998238,1.00136,0.00103,1.1161,-0.52,-0.96,21.73,36814
2460422.998389,1.00092,0.00103,1.1157,-2.76,-0.86,21.64,33527
2460422.998540,1.00153,0.00103,1.1153,-2.10,-1.10,23.33,23027
2460422.998691,1.00151,0.00103,1.1149,-1.05,0.32,22.91,22271
2460422.998853,0.99961,0.00103,1.1145,-0.33,0.96,22.29,28190
2460422.999027,1.00215,0.00103,1.1141,2.46,1.56,21.75,28155
2460422.999177,1.00114,0.00103,1.1137,0.00,-0.17,22.01,29827
2460422.999328,0.99988,0.00103,1.1133,0.54,-0.13,22.27,29645
2460422.999479,1.00168,0.00103,1.1129,0.56,0.44,22.20,28255
2460422.999653,0.99781,0.00102,1.1125,0.56,1.22,22.08,30364
2460422.999803,1.00246,0.00103,1.1121,0.35,0.25,21.68,31692
2460422.999977,1.00186,0.00103,1.1117,1.38,0.69,21.77,32246
2460423.000128,1.00292,0.00103,1.1113,-0.44,-0.14,21.86,32047
2460423.000279,1.00297,0.00103,1.1109,1.98,-0.33,22.58,26283
2460423.000441,1.00357,0.00103,1.1105,-0.21,0.82,22.30,28946
2460423.000591,0.99932,0.00102,1.1101,-0.58,0.28,22.21,28908
2460423.000754,1.00151,0.00102,1.1097,-0.27,-0.69,21.82,29586
2460423.000893,1.00092,0.00102,1.1094,-0.56,-0.08,22.03,29883
2460423.001044,1.00239,0.00102,1.1090,-0.35,0.07,21.56,27539
2460423.001241,1.00098,0.00102,1.1085,-2.93,-1.52,21.44,32749
2460423.001391,1.00168,0.00102,1.1081,-0.80,-0.65,21.51,32591
2460423.001554,1.00109,0.00102,1.1078,-1.09,-0.72,21.54,34109
2460423.001739,1.00067,0.00102,1.1073,0.07,-0.66,22.16,29790
2460423.001890,1.00223,0.00102,1.1070,0.83,0.67,21.70,30317
2460423.002029,1.00138,0.00102,1.1066,0.40,0.76,22.38,28956
2460423.002191,1.00283,0.00102,1.1062,-0.76,-0.78,22.51,27409
2460423.002342,1.00236,0.00102,1.1059,1.13,-0.15,21.81,32124
2460423.002493,1.00162,0.00102,1.1055,-0.28,-0.95,21.60,35317
2460423.002643,1.00083,0.00102,1.1051,0.56,1.00,22.59,28528
2460423.002794,1.00208,0.00102,1.1047,1.11,0.64,21.45,33349
2460423.002956,1.00145,0.00102,1.1044,1.08,-0.06,21.52,34796
2460423.003107,1.00073,0.00102,1.1040,1.48,0.02,22.12,27989
2460423.003258,1.00258,0.00102,1.1036,0.81,1.38,22.43,26038
2460423.003420,1.00051,0.00102,1.1033,0.24,-1.00,22.54,25349
2460423.003571,1.00017,0.00102,1.1029,-2.04,0.77,23.18,24876
2460423.003733,1.00145,0.00102,1.1025,0.18,-0.05,22.69,25004
2460423.003895,0.99978,0.00102,1.1021,-1.48,0.16,23.46,18835
2460423.004046,1.00080,0.00101,1.1018,-2.40,-1.02,22.73,23450
2460423.004220,1.00254,0.00102,1.1014,-1.71,0.42,23.04,26181
2460423.004371,0.99971,0.00101,1.1010,-0.24,-0.71,21.86,32925
2460423.004521,1.00193,0.00101,1.1006,-0.05,0.41,21.63,32125
2460423.004695,1.00223,0.00101,1.1003,1.69,0.93,22.24,29045
2460423.004857,1.00139,0.00101,1.0999,-0.17,0.27,23.15,24179
2460423.005008,1.00402,0.00101,1.0995,0.58,-0.31,22.71,23616
2460423.005182,1.00206,0.00101,1.0991,-0.54,-0.75,23.73,23951
2460423.005333,0.99962,0.00101,1.0988,-1.23,-0.98,23.48,21293
2460423.005483,1.00134,0.00101,1.0984,0.20,0.08,22.86,24732
2460423.005646,1.00182,0.00101,1.0981,2.04,0.23,22.68,25065
2460423.005831,1.00248,0.00101,1.0976,0.26,0.45,22.86,25359
2460423.005982,1.00198,0.00101,1.0973,1.96,-0.06,22.49,27404
2460423.006167,0.99933,0.00101,1.0969,2.08,0.05,23.49,24151
2460423.006318,0.99897,0.00101,1.0965,-2.05,-0.16,21.72,29869
2460423.006469,1.00258,0.00101,1.0962,0.20,-0.59,22.62,24549
2460423.006654,1.00015,0.00101,1.0958,-0.69,0.07,22.47,27814
2460423.006805,1.00157,0.00101,1.0954,-0.85,0.65,22.57,26762
2460423.006979,1.00225,0.00101,1.0950,-2.78,-0.57,22.68,24544
2460423.007153,1.00121,0.00101,1.0946,0.30,-0.01,22.47,27971
2460423.007303,1.00147,0.00101,1.0943,-0.30,-0.13,21.87,31131
2460423.007477,1.00122,0.00101,1.0939,-0.48,0.74,22.93,26463
2460423.007628,1.00185,0.00101,1.0936,-0.77,0.98,22.71,26368
2460423.007790,1.00219,0.00101,1.0932,-1.43,0.06,22.30,26429
2460423.007941,1.00199,0.00101,1.0929,0.74,0.08,21.97,29129
2460423.008092,1.00152,0.00101,1.0925,0.77,0.75,23.52,21285
2460423.008254,1.00271,0.00101,1.0922,1.96,0.98,25.00,16132
2460423.008416,1.00220,0.00100,1.0919,0.41,-1.51,22.61,25925
2460423.008567,1.00179,0.00100,1.0915,1.68,0.17,21.98,29086
2460423.008718,1.00081,0.00100,1.0912,1.51,0.59,22.41,30164
2460423.008892,1.00308,0.00100,1.0908,1.43,-1.34,22.07,27692
2460423.009042,1.00218,0.00100,1.0905,1.68,-0.77,22.76,25940
2460423.009205,1.00577,0.00101,1.0901,-0.76,-0.16,23.18,23435
2460423.009356,1.00240,0.00100,1.0898,-1.80,-0.89,22.36,30617
2460423.009506,1.00361,0.00100,1.0895,0.33,-0.16,22.50,30249
2460423.009657,1.00410,0.00100,1.0892,-1.81,-0.25,24.00,22239
2460423.009796,1.00288,0.00100,1.0889,-0.10,-0.62,23.06,22760
2460423.009959,0.99992,0.00100,1.0885,-0.90,1.04,23.21,21565
2460423.010110,1.00216,0.00100,1.0882,-1.10,-0.49,22.50,26938
2460423.010260,1.00290,0.00100,1.0879,0.72,0.51,23.34,23003
2460423.010411,1.00108,0.00100,1.0876,-1.88,0.38,22.25,28659
2460423.010585,1.00353,0.00100,1.0872,-0.29,1.50,24.00,19556
2460423.010736,1.00374,0.00100,1.0869,-0.36,-0.32,22.78,20503
2460423.010910,1.00147,0.00100,1.0865,1.85,0.10,22.56,22576
2460423.011061,1.00408,0.00100,1.0862,-0.60,0.55,23.57,19845
2460423.011247,1.00117,0.00100,1.0858,2.11,-0.37,23.10,20871
2460423.011409,1.00060,0.00100,1.0855,1.12,1.33,24.21,16834
2460423.011571,1.00069,0.00100,1.0851,1.84,-1.09,22.79,22964
2460423.011722,1.00278,0.00100,1.0848,0.29,-0.48,23.05,27337
2460423.011896,1.00300,0.00100,1.0844,0.58,0.32,22.25,28569
2460423.012047,1.00084,0.00099,1.0841,-1.35,-0.43,22.11,27773
2460423.012198,1.00252,0.00100,1.0838,-2.07,-0.17,23.60,22497
2460423.012360,1.00173,0.00099,1.0835,-2.35,-0.65,23.86,22083
2460423.012511,1.00238,0.00100,1.0832,-0.02,0.14,23.00,22095
2460423.012662,1.00140,0.00099,1.0829,0.69,-1.03,23.11,21309
2460423.012824,1.00141,0.00099,1.0825,-1.30,-0.09,24.03,19085
2460423.012975,1.00354,0.00100,1.0822,1.47,0.63,23.15,21992
2460423.013126,1.00372,0.00100,1.0819,-0.45,1.63,24.45,16826
2460423.013277,1.00235,0.00099,1.0816,-2.52,1.67,23.37,18339
2460423.013463,1.00216,0.00099,1.0812,1.07,1.84,23.75,20211
