BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460422.930829,0.99711,0.00120,1.4053,2.60,-1.55,22.91,26072
2460422.931049,0.99858,0.00120,1.4039,3.10,-0.17,24.12,22929
2460422.931258,0.99722,0.00120,1.4026,2.18,0.41,23.99,23083
2460422.931478,0.99743,0.00120,1.4011,0.59,-0.32,25.60,20049
2460422.931687,0.99943,0.00120,1.3997,-0.45,-0.35,24.63,19908
2460422.931908,0.99813,0.00119,1.3984,-1.52,-0.03,23.56,23361
2460422.932128,0.99582,0.00119,1.3969,-0.98,-0.07,24.57,21203
2460422.932360,0.99920,0.00119,1.3955,0.54,-0.47,24.72,21620
2460422.932569,0.99730,0.00119,1.3941,0.05,-0.10,24.54,23375
2460422.932778,0.99973,0.00119,1.3927,0.71,0.39,24.03,23278
2460422.932998,0.99876,0.00119,1.3913,0.65,1.61,24.66,20593
2460422.933219,0.99747,0.00119,1.3900,1.89,-0.36,24.76,21841
2460422.933427,0.99972,0.00119,1.3886,0.66,-0.26,23.84,23836
2460422.933636,0.99789,0.00118,1.3873,1.32,-0.52,24.83,19074
2460422.933879,1.00106,0.00118,1.3858,2.11,-1.15,24.92,20035
2460422.934088,0.99690,0.00118,1.3845,1.45,-0.72,24.06,22986
2460422.934285,0.99875,0.00118,1.3832,0.66,-0.75,23.54,20823
2460422.934505,0.99752,0.00118,1.3819,-1.51,0.58,24.88,20936
2460422.934726,0.99667,0.00117,1.3805,-2.28,-0.48,24.30,21541
2460422.934946,0.99710,0.00117,1.3791,-0.74,-0.91,24.14,21843
2460422.935155,0.99791,0.00117,1.3778,-0.84,0.44,24.03,23136
2460422.935375,0.99868,0.00117,1.3765,2.15,-1.10,23.22,24938
2460422.935584,1.00051,0.00117,1.3752,1.08,0.28,24.15,22120
2460422.935792,0.99876,0.00117,1.3739,3.08,-0.07,24.76,20739
2460422.936001,0.99792,0.00117,1.3726,1.78,1.01,23.53,24128
2460422.936209,0.99821,0.00117,1.3713,0.51,-0.57,23.80,24295
2460422.936441,0.99834,0.00117,1.3700,2.10,-0.41,24.52,21166
2460422.936662,0.99958,0.00117,1.3686,1.52,0.03,25.72,18306
2460422.936870,0.99762,0.00116,1.3673,0.69,-0.92,24.03,22992
2460422.937079,0.99846,0.00116,1.3661,0.41,-0.37,23.84,22734
2460422.937299,0.99696,0.00116,1.3647,-0.32,0.50,24.06,22660
2460422.937508,0.99931,0.00116,1.3635,-0.53,-0.48,24.12,23018
2460422.937716,0.99764,0.00115,1.3622,-1.26,0.90,23.80,24278
2460422.937925,0.99678,0.00115,1.3610,0.95,0.21,23.85,22984
2460422.938180,0.99777,0.00115,1.3595,-0.85,0.46,23.95,23207
2460422.938400,0.99945,0.00115,1.3582,1.11,-1.64,26.21,15525
2460422.938609,0.99979,0.00115,1.3569,1.76,0.56,24.23,21171
2460422.938829,0.99951,0.00115,1.3556,1.20,0.21,23.77,23408
2460422.939061,0.99797,0.00115,1.3543,2.72,0.15,24.05,22907
2460422.939258,0.99723,0.00114,1.3531,1.95,0.22,24.30,21691
2460422.939490,0.99815,0.00114,1.3518,1.94,-1.64,23.60,24626
2460422.939699,0.99963,0.00115,1.3506,0.72,0.07,24.98,19860
2460422.939907,0.99917,0.00114,1.3494,-0.31,0.09,24.31,23055
2460422.940127,0.99941,0.00114,1.3481,-1.01,0.02,25.21,20493
2460422.940348,0.99936,0.00114,1.3468,-1.40,-1.49,24.20,20317
2460422.940556,0.99892,0.00114,1.3456,0.91,0.05,26.04,16296
2460422.940777,0.99711,0.00114,1.3443,-1.32,0.61,25.81,16085
2460422.940985,0.99915,0.00114,1.3432,-0.36,1.62,24.30,20591
2460422.941194,0.99792,0.00113,1.3420,-0.12,-0.18,22.97,25114
2460422.941403,0.99987,0.00113,1.3408,1.08,-0.67,24.64,22065
2460422.941634,0.99924,0.00113,1.3395,0.65,0.15,24.91,19379
2460422.941889,0.99890,0.00113,1.3380,0.01,-0.34,24.79,17178
2460422.942318,0.99915,0.00113,1.3356,0.14,-0.31,25.41,18513
2460422.942550,1.00141,0.00113,1.3343,1.81,0.79,23.86,23420
2460422.942759,0.99678,0.00112,1.3331,-1.60,-0.56,24.64,20750
2460422.942979,1.00143,0.00113,1.3319,0.40,-0.35,24.10,21709
2460422.943176,0.99786,0.00112,1.3308,0.06,-0.33,24.75,19646
2460422.943385,1.00181,0.00112,1.3297,0.65,-0.92,23.81,23671
2460422.943593,0.99892,0.00112,1.3285,1.67,0.66,23.84,22711
2460422.943802,1.00205,0.00112,1.3274,-1.51,0.71,24.75,21375
2460422.944034,0.99755,0.00112,1.3261,0.33,0.41,24.68,20923
2460422.944254,0.99951,0.00112,1.3249,1.36,0.03,24.38,23115
2460422.944486,0.99952,0.00112,1.3236,2.50,-0.50,25.88,17424
2460422.944695,1.00342,0.00112,1.3225,0.47,-0.11,25.88,17112
