BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460423.036465,1.00164,0.00096,1.0435,-1.87,-0.96,22.53,15018
2460423.036625,1.00037,0.00096,1.0433,-2.11,-1.19,22.72,15212
2460423.036792,1.00087,0.00096,1.0431,-1.10,-1.85,22.04,18281
2460423.036972,1.00174,0.00096,1.0429,-0.09,0.37,20.86,19656
2460423.037133,1.00152,0.00096,1.0427,0.01,-1.17,21.34,18809
2460423.037294,0.99997,0.00096,1.0425,0.30,-0.17,22.23,16067
2460423.037461,1.00066,0.00096,1.0423,0.63,0.23,22.05,17993
2460423.037621,0.99965,0.00096,1.0421,2.12,1.55,21.83,18883
2460423.037781,1.00012,0.00096,1.0419,-0.09,1.15,21.85,17544
2460423.037948,0.99933,0.00095,1.0417,-0.03,-0.26,22.77,17613
2460423.038122,0.99969,0.00095,1.0415,0.59,1.87,21.23,20753
2460423.038290,0.99938,0.00095,1.0413,0.64,-1.57,22.19,17997
2460423.038463,1.00059,0.00096,1.0411,0.68,-0.46,22.36,17058
2460423.038621,1.00134,0.00095,1.0409,0.42,1.40,21.20,23000
2460423.038795,0.99954,0.00095,1.0407,-0.70,-0.85,22.15,16880
2460423.038960,1.00119,0.00096,1.0405,0.13,0.13,22.03,17502
2460423.039126,0.99941,0.00095,1.0403,-0.46,-0.27,22.06,17950
2460423.039293,1.00127,0.00096,1.0401,0.12,-0.23,22.23,16002
2460423.039483,0.99945,0.00095,1.0398,-0.47,-1.25,21.54,18835
2460423.039656,1.00237,0.00096,1.0396,-1.18,0.40,21.53,18856
2460423.039816,1.00200,0.00095,1.0394,-0.12,0.33,21.41,17298
2460423.039990,1.00067,0.00095,1.0392,-2.45,-0.71,22.20,17708
2460423.040156,1.00105,0.00095,1.0390,-0.55,-0.39,22.16,17489
2460423.040330,0.99970,0.00095,1.0388,1.11,0.34,22.52,17674
2460423.040489,1.00131,0.00095,1.0387,-0.05,0.33,21.32,21703
2460423.040648,1.00041,0.00095,1.0385,-0.37,-1.09,22.46,17036
2460423.040810,1.00066,0.00095,1.0383,-0.07,1.20,22.38,16989
2460423.040977,0.99998,0.00095,1.0381,1.02,1.59,21.78,17376
2460423.041137,1.00168,0.00095,1.0379,0.04,-0.91,21.96,20472
2460423.041304,1.00017,0.00095,1.0377,0.72,-0.09,22.21,15607
2460423.041465,1.00143,0.00095,1.0375,1.36,-1.60,22.98,16116
2460423.041624,0.99815,0.00095,1.0373,-2.50,0.71,22.12,19272
2460423.041783,0.99897,0.00095,1.0372,-0.11,0.14,21.86,18471
2460423.041951,0.99985,0.00095,1.0370,0.44,0.95,21.82,18351
2460423.042133,1.00149,0.00095,1.0368,-0.16,-0.70,21.15,20345
2460423.042295,0.99819,0.00095,1.0366,1.37,0.44,22.14,18058
2460423.042463,1.00049,0.00095,1.0364,1.85,-0.49,22.18,14129
2460423.042629,1.00006,0.00095,1.0362,-0.30,0.65,21.61,16440
2460423.042789,0.99983,0.00095,1.0361,-0.08,0.33,21.92,15541
2460423.042986,0.99962,0.00095,1.0358,-1.00,-1.46,22.34,17693
2460423.043152,0.99750,0.00095,1.0357,0.01,-4.39,22.57,16790
2460423.043334,0.99927,0.00095,1.0355,-0.71,-1.93,22.11,19822
2460423.043493,0.99772,0.00095,1.0353,0.89,0.66,21.81,18189
2460423.043659,0.99847,0.00095,1.0351,-1.74,0.37,20.89,20465
2460423.043825,0.99912,0.00095,1.0349,-0.56,2.61,21.14,19923
2460423.044028,1.00030,0.00095,1.0347,-0.42,-2.15,21.71,20297
2460423.044195,1.00038,0.00095,1.0345,1.14,-1.04,20.64,22562
2460423.044368,1.00024,0.00095,1.0344,0.68,0.21,22.29,18472
2460423.044534,0.99843,0.00095,1.0342,-0.79,1.72,21.61,19632
2460423.044708,0.99979,0.00095,1.0340,0.22,0.38,21.24,21686
2460423.044867,0.99926,0.00095,1.0338,0.23,-1.01,21.85,18695
2460423.045033,1.00150,0.00095,1.0337,0.51,-1.23,21.50,18907
2460423.045200,0.99965,0.00095,1.0335,0.27,-0.03,20.90,20198
2460423.045380,0.99932,0.00095,1.0333,-0.35,0.17,21.34,19778
2460423.045539,1.00026,0.00095,1.0332,0.09,2.23,22.20,17412
2460423.045709,0.99953,0.00095,1.0330,-0.69,-1.87,21.59,19485
