BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.792531,1.00059,0.00059,1.1274,-1.51,-0.11,20.02,46721
2460660.792798,1.00095,0.00059,1.1265,-0.91,-0.67,18.89,51663
2460660.793064,1.00031,0.00059,1.1256,-0.38,-0.42,19.89,47835
2460660.793331,0.99960,0.00059,1.1247,1.10,0.69,19.38,50012
2460660.793609,1.00003,0.00059,1.1238,-0.88,0.17,19.84,47873
2460660.793876,0.99974,0.00059,1.1228,0.04,-0.27,19.56,47187
2460660.794142,0.99834,0.00059,1.1219,0.60,0.17,19.04,54566
2460660.794409,1.00058,0.00059,1.1210,-0.53,-0.04,19.42,48248
2460660.794676,1.00016,0.00059,1.1201,-2.12,-0.77,19.04,52886
2460660.794954,1.00004,0.00059,1.1193,-2.38,-0.56,19.60,47121
2460660.795220,1.00014,0.00059,1.1184,0.89,-0.30,19.33,48473
2460660.795487,0.99931,0.00059,1.1175,0.55,0.49,19.34,49934
2460660.795754,1.00041,0.00059,1.1166,0.48,0.21,19.87,44163
2460660.796032,0.99887,0.00059,1.1157,0.72,0.18,19.74,40864
2460660.796298,1.00036,0.00059,1.1149,0.78,0.35,19.73,46249
2460660.796565,0.99843,0.00059,1.1140,0.46,0.33,19.35,48725
2460660.796832,0.99865,0.00059,1.1131,-1.37,0.14,19.30,49906
2460660.797110,0.99879,0.00059,1.1123,-1.31,-0.76,18.96,52251
2460660.797411,0.99830,0.00059,1.1113,-0.14,-0.12,19.63,46702
2460660.797678,0.99880,0.00059,1.1105,1.50,-0.11,19.30,51077
2460660.797944,0.99880,0.00059,1.1096,1.06,0.95,19.48,49916
2460660.798211,0.99915,0.00059,1.1088,0.08,-0.11,19.12,51872
2460660.798477,0.99895,0.00059,1.1079,-0.16,-0.18,19.43,47996
2460660.798756,0.99883,0.00058,1.1071,-0.52,-0.28,20.26,37330
2460660.799022,0.99990,0.00059,1.1063,-1.35,-0.32,20.55,37975
2460660.799289,0.99885,0.00058,1.1054,-1.97,-0.95,20.39,36282
2460660.799556,1.00060,0.00058,1.1046,0.05,0.21,20.01,41068
2460660.799834,0.99926,0.00058,1.1038,1.23,-0.48,19.98,38392
2460660.800101,0.99945,0.00058,1.1030,-0.05,0.49,19.87,41833
2460660.800368,0.99818,0.00058,1.1022,-0.12,0.60,20.12,38214
2460660.800634,0.99921,0.00058,1.1014,-0.24,-0.74,20.65,41129
2460660.800901,1.00032,0.00058,1.1006,0.25,0.70,19.30,46701
2460660.801180,0.99907,0.00058,1.0998,-0.50,0.17,21.55,42333
2460660.801447,0.99999,0.00058,1.0990,-2.10,0.29,19.36,50100
2460660.801713,0.99886,0.00058,1.0982,-0.76,-0.26,20.53,41865
2460660.801980,1.00028,0.00058,1.0974,0.54,0.45,19.65,43652
2460660.802247,0.99979,0.00058,1.0966,1.16,-0.20,20.89,35017
2460660.802526,1.00165,0.00058,1.0958,-0.47,0.64,19.60,42800
2460660.802792,0.99935,0.00058,1.0951,-0.55,0.03,19.32,50486
2460660.803059,1.00110,0.00058,1.0943,0.92,0.20,19.19,45542
2460660.803326,1.00125,0.00058,1.0935,-0.52,1.13,19.33,49914
2460660.803604,0.99907,0.00058,1.0928,-1.84,-0.71,19.43,47720
2460660.803871,1.00084,0.00058,1.0920,-1.50,-0.21,19.92,41094
2460660.804138,1.00033,0.00058,1.0913,1.56,0.81,19.84,41639
2460660.804405,0.99909,0.00058,1.0905,0.61,-0.49,20.28,40105
2460660.804672,0.99940,0.00058,1.0897,0.88,1.35,19.83,42019
2460660.804950,0.99895,0.00058,1.0890,-0.18,-0.42,19.71,41219
2460660.805217,0.99926,0.00058,1.0883,-0.36,-0.45,21.21,31851
2460660.805484,0.99887,0.00058,1.0875,0.14,0.63,21.04,35006
2460660.805751,1.00036,0.00058,1.0868,-1.40,0.56,19.94,42219
2460660.806029,0.99979,0.00058,1.0861,-1.55,-0.66,19.58,44018
2460660.806296,0.99890,0.00058,1.0853,0.85,-0.44,19.76,40850
2460660.806563,1.00048,0.00058,1.0846,0.71,0.36,19.20,44570
2460660.806830,1.00175,0.00058,1.0839,1.52,0.53,20.37,35983
2460660.807096,0.99827,0.00057,1.0832,0.60,0.47,19.88,39194
2460660.807375,1.00046,0.00057,1.0824,-0.59,-0.12,20.14,39051
2460660.807642,0.99973,0.00057,1.0817,0.23,-0.06,19.77,42133
2460660.807908,1.00060,0.00057,1.0810,-1.11,0.32,19.24,46781
2460660.808175,1.00098,0.00057,1.0803,-1.42,-0.40,20.11,36878
2460660.808454,1.00015,0.00057,1.0796,0.35,-0.06,19.14,43621
2460660.808721,0.99940,0.00057,1.0790,0.62,-0.64,20.49,37033
2460660.808987,0.99966,0.00057,1.0783,0.67,-0.02,19.82,39039
2460660.809254,1.00093,0.00057,1.0776,0.95,0.20,20.17,37283
2460660.809556,0.99997,0.00057,1.0768,-0.07,1.08,20.68,34183
2460660.809835,1.00014,0.00057,1.0761,-1.33,0.88,20.59,36192
2460660.810101,0.99905,0.00057,1.0755,-0.77,-0.40,20.77,33661
2460660.810368,0.99845,0.00057,1.0748,-0.42,-0.16,21.78,34188
