BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.757403,1.00118,0.00086,1.2920,2.21,1.48,24.21,16408
2460660.757809,0.99715,0.00085,1.2895,-0.23,-0.35,24.13,16491
2460660.758626,1.00193,0.00085,1.2845,0.36,2.29,24.70,16975
2460660.759230,1.00000,0.00085,1.2809,-0.60,0.13,24.03,15745
2460660.759635,1.00211,0.00085,1.2785,0.25,1.68,25.08,14654
2460660.759834,1.00141,0.00085,1.2773,1.19,1.11,22.60,19723
2460660.760039,1.00090,0.00085,1.2761,0.15,0.99,22.28,21568
2460660.760239,1.00132,0.00085,1.2749,1.32,-0.28,23.59,17010
2460660.760438,0.99862,0.00084,1.2737,1.18,-0.76,23.06,18813
2460660.760644,0.99914,0.00084,1.2725,-0.41,1.88,23.15,20095
2460660.760843,1.00266,0.00084,1.2714,-1.62,0.63,22.77,20277
2460660.761042,1.00229,0.00084,1.2702,-1.31,0.82,21.04,25197
2460660.761241,1.00085,0.00084,1.2690,-1.87,0.23,21.93,23572
2460660.761448,0.99866,0.00084,1.2679,-0.96,-1.53,23.47,18455
2460660.761647,1.00175,0.00084,1.2667,0.60,0.10,21.13,22998
2460660.761847,1.00183,0.00084,1.2655,1.67,-0.02,23.51,18492
2460660.762053,0.99973,0.00083,1.2644,4.37,-0.40,22.35,21735
2460660.762253,1.00037,0.00083,1.2632,2.11,0.76,22.61,19786
2460660.762452,0.99928,0.00083,1.2621,0.14,-0.91,23.76,17139
2460660.762658,1.00226,0.00083,1.2610,-1.19,0.88,21.86,22160
2460660.762857,1.00127,0.00083,1.2598,-0.19,0.10,21.77,22838
2460660.763056,1.00100,0.00083,1.2587,-0.73,0.28,22.56,20935
2460660.763262,1.00264,0.00083,1.2575,-1.93,0.58,22.74,19201
2460660.763461,1.00121,0.00083,1.2564,-1.33,0.05,21.81,22718
2460660.763667,0.99911,0.00083,1.2553,-1.69,-0.22,23.31,17905
2460660.763866,0.99823,0.00082,1.2542,-0.03,0.45,22.77,19320
2460660.764065,1.00095,0.00083,1.2531,0.83,0.55,22.05,20590
2460660.764270,1.00130,0.00083,1.2519,3.33,0.08,22.31,21215
2460660.764470,1.00024,0.00082,1.2508,-0.22,-0.46,22.86,19725
2460660.764669,1.00022,0.00082,1.2497,-0.55,0.34,21.95,22595
2460660.764875,1.00056,0.00082,1.2486,-0.23,-0.14,22.59,19902
2460660.765074,1.00200,0.00082,1.2475,2.52,-0.73,22.35,20379
2460660.765273,1.00081,0.00082,1.2464,0.45,0.52,21.46,23738
2460660.765479,0.99779,0.00082,1.2453,-1.82,1.40,22.11,23100
2460660.765678,0.99954,0.00082,1.2443,-1.06,-0.23,21.14,26855
2460660.765877,1.00076,0.00082,1.2432,-0.97,-0.10,21.46,27801
2460660.766083,0.99976,0.00082,1.2421,-1.52,1.42,21.65,23131
2460660.766282,0.99736,0.00082,1.2410,2.44,-1.50,22.66,20393
2460660.766488,1.00321,0.00082,1.2399,0.48,1.09,22.75,21382
2460660.766687,0.99910,0.00081,1.2389,0.96,0.38,21.08,26481
2460660.766886,0.99894,0.00082,1.2378,0.30,0.18,21.78,22486
2460660.767085,0.99952,0.00081,1.2368,0.28,0.15,21.52,24545
2460660.767291,1.00176,0.00081,1.2357,0.61,0.92,20.89,28130
2460660.767490,1.00250,0.00081,1.2346,-0.23,0.91,20.83,27200
2460660.767697,0.99896,0.00081,1.2336,-1.11,-0.04,21.53,25863
2460660.767896,0.99986,0.00081,1.2325,-1.56,-0.94,21.70,22426
2460660.768095,0.99924,0.00081,1.2315,-2.06,0.42,21.19,24480
2460660.768294,0.99904,0.00081,1.2305,-0.47,-1.04,21.33,26999
2460660.768500,1.00055,0.00081,1.2294,0.54,0.37,22.27,21931
2460660.768700,0.99931,0.00081,1.2284,0.79,-0.68,21.61,23121
2460660.768899,1.00070,0.00081,1.2273,0.14,1.76,20.80,26034
2460660.769105,1.00058,0.00081,1.2263,0.03,-0.47,20.83,26404
2460660.769332,0.99994,0.00081,1.2251,0.22,-0.90,20.68,28347
2460660.769538,1.00035,0.00081,1.2241,0.57,0.66,20.84,26722
2460660.769738,1.00024,0.00081,1.2231,-0.10,1.01,20.64,29164
2460660.769936,1.00179,0.00081,1.2221,-2.16,-0.23,20.37,31986
2460660.770135,0.99871,0.00080,1.2211,-1.13,-0.30,21.94,23606
2460660.770341,1.00022,0.00080,1.2201,-2.24,-0.36,22.16,22542
2460660.770540,0.99829,0.00080,1.2191,0.98,0.13,21.72,22388
2460660.770747,0.99918,0.00080,1.2181,1.24,0.52,21.26,23396
2460660.770946,0.99905,0.00080,1.2171,2.89,-0.24,21.90,22964
2460660.771144,0.99742,0.00080,1.2161,1.20,0.01,21.75,25872
2460660.771350,0.99809,0.00080,1.2151,-0.16,1.77,21.00,29854
2460660.771549,0.99931,0.00080,1.2141,-0.60,0.45,21.13,27194
2460660.771748,0.99997,0.00080,1.2131,-0.00,-0.27,20.66,26870
2460660.771954,0.99919,0.00080,1.2121,-0.12,0.13,20.67,28009
2460660.772153,1.00067,0.00080,1.2112,-1.45,0.71,20.51,28686
2460660.772358,0.99702,0.00079,1.2102,-1.15,-0.58,20.70,28076
2460660.772557,0.99980,0.00080,1.2092,-0.76,0.42,22.45,22641
2460660.772756,0.99946,0.00080,1.2083,-0.62,0.41,21.26,22474
2460660.772962,1.00090,0.00080,1.2073,0.70,-0.10,21.67,23932
2460660.773161,0.99781,0.00079,1.2063,2.87,-0.42,21.64,24829
2460660.773360,1.00246,0.00080,1.2054,-0.16,0.55,21.84,21974
2460660.773565,0.99956,0.00080,1.2044,0.73,1.47,23.10,17307
2460660.773764,1.00047,0.00080,1.2034,0.23,-0.20,22.82,18297
2460660.773963,1.00064,0.00079,1.2025,0.43,0.78,21.24,22400
2460660.774169,1.00237,0.00080,1.2016,0.08,0.21,22.76,17214
2460660.774368,1.00275,0.00080,1.2006,0.22,0.93,22.04,19705
2460660.774574,0.99792,0.00079,1.1997,-1.12,0.46,21.64,22572
2460660.774773,0.99957,0.00079,1.1987,-1.10,-0.12,23.05,18896
2460660.774971,1.00174,0.00079,1.1978,0.20,-0.09,22.53,20296
2460660.775177,0.99803,0.00079,1.1969,1.45,0.06,22.96,17625
2460660.775383,1.00071,0.00079,1.1959,-0.03,0.85,22.18,21445
2460660.775583,1.00040,0.00079,1.1950,2.25,-1.08,22.73,18740
2460660.775782,1.00164,0.00079,1.1941,-0.48,2.21,20.90,25124
2460660.775981,0.99911,0.00079,1.1932,-0.51,1.05,23.62,16063
2460660.776187,0.99687,0.00079,1.1922,-0.99,0.45,23.41,17185
2460660.776386,0.99877,0.00078,1.1913,0.12,1.10,21.49,20737
2460660.776592,0.99743,0.00078,1.1904,-0.11,0.32,21.70,22332
2460660.776791,0.99934,0.00078,1.1895,-0.99,-0.65,21.30,24370
2460660.776990,0.99905,0.00078,1.1886,-1.66,1.73,21.79,21790
2460660.777196,0.99976,0.00078,1.1877,-0.63,-1.05,20.92,27259
2460660.777395,0.99897,0.00078,1.1868,1.26,-0.03,20.83,26753
2460660.777593,1.00021,0.00078,1.1859,2.57,-1.09,21.64,22799
2460660.777799,0.99889,0.00078,1.1850,1.37,-0.01,21.39,24247
2460660.777998,1.00205,0.00078,1.1842,-0.32,0.99,21.64,21921
2460660.778204,0.99783,0.00078,1.1833,-0.35,0.04,21.91,24653
2460660.778403,0.99894,0.00078,1.1824,-0.74,-0.26,21.90,23562
2460660.778601,0.99773,0.00078,1.1815,-0.76,1.06,21.35,25013
2460660.778807,0.99862,0.00078,1.1806,-1.09,2.07,23.44,16093
2460660.779006,0.99935,0.00078,1.1798,-1.14,-1.97,22.82,18781
2460660.779212,0.99908,0.00078,1.1789,-1.59,0.52,22.05,20058
2460660.779410,0.99907,0.00078,1.1780,-0.56,0.76,22.18,21980
2460660.779616,1.00068,0.00078,1.1771,1.96,-1.33,21.35,25532
2460660.779815,1.00098,0.00078,1.1763,2.84,-0.59,21.06,26116
2460660.780013,1.00275,0.00078,1.1754,0.78,0.34,21.04,25240
2460660.780219,0.99905,0.00077,1.1746,0.39,-0.07,20.43,26638
2460660.780418,1.00014,0.00077,1.1737,-1.36,0.61,20.88,27505
2460660.780616,0.99772,0.00077,1.1729,0.39,-0.47,21.00,24002
2460660.780822,0.99809,0.00077,1.1720,1.15,0.84,20.29,30769
2460660.781021,0.99929,0.00077,1.1712,-0.59,0.36,21.17,28728
2460660.781220,1.00281,0.00078,1.1704,-1.27,-0.55,23.10,20190
2460660.781426,0.99813,0.00077,1.1695,-1.51,-0.17,23.99,18569
2460660.781625,1.00029,0.00077,1.1687,-0.61,-0.43,21.56,23982
2460660.781830,1.00045,0.00077,1.1678,0.57,-0.12,21.08,26149
2460660.782029,0.99822,0.00077,1.1670,1.81,-0.93,21.98,20314
2460660.782236,0.99935,0.00077,1.1662,0.53,0.95,21.85,21498
2460660.782435,0.99804,0.00077,1.1654,0.23,0.11,23.03,17848
2460660.782634,1.00143,0.00077,1.1645,-0.29,0.25,21.47,21409
2460660.782839,0.99940,0.00077,1.1637,0.54,0.58,23.71,15913
2460660.783038,0.99945,0.00077,1.1629,-1.58,2.23,21.55,22142
2460660.783237,1.00022,0.00077,1.1621,1.61,0.83,21.65,22578
2460660.783443,0.99592,0.00077,1.1613,0.34,-0.19,23.04,17986
2460660.783642,1.00119,0.00077,1.1605,-1.17,-0.03,22.59,18913
2460660.783841,0.99975,0.00076,1.1597,-1.12,-0.11,21.27,24460
2460660.784040,0.99839,0.00077,1.1589,0.55,-0.74,21.77,19671
