BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.850051,0.99806,0.00074,1.0101,-0.48,0.18,19.03,34578
2460660.850207,1.00048,0.00075,1.0100,-0.75,-0.20,18.17,37562
2460660.850362,1.00064,0.00075,1.0098,-2.67,-1.00,19.79,31566
2460660.850517,0.99702,0.00075,1.0097,-1.25,-0.11,19.91,30047
2460660.850672,1.00052,0.00075,1.0096,1.15,-0.41,19.72,30025
2460660.850828,0.99830,0.00075,1.0095,-0.42,1.29,19.99,28597
2460660.850983,1.00290,0.00075,1.0093,0.34,-0.54,20.65,26023
2460660.851138,0.99894,0.00075,1.0092,0.36,0.14,19.71,31811
2460660.851294,0.99897,0.00075,1.0091,-0.06,-1.73,19.22,36413
2460660.851449,1.00088,0.00075,1.0090,0.73,1.19,19.58,32530
2460660.851604,1.00164,0.00075,1.0088,-0.41,0.23,19.55,32555
2460660.851759,1.00103,0.00075,1.0087,0.04,0.08,18.99,34483
2460660.851915,1.00055,0.00074,1.0086,0.61,-0.51,19.23,35725
2460660.852070,1.00066,0.00074,1.0085,0.84,-0.06,18.68,36132
2460660.852226,0.99910,0.00074,1.0084,-0.47,0.45,19.01,33846
2460660.852381,1.00074,0.00075,1.0082,0.08,0.20,18.55,37388
2460660.852536,0.99968,0.00074,1.0081,-0.32,-0.68,19.70,33876
2460660.852699,1.00010,0.00074,1.0080,-2.66,-1.30,19.16,34487
2460660.852854,0.99835,0.00074,1.0079,-0.17,0.37,19.44,32890
2460660.853009,0.99744,0.00074,1.0078,-0.72,-0.21,18.12,34975
2460660.853164,0.99927,0.00074,1.0076,0.76,-1.09,19.84,33149
2460660.853355,1.00152,0.00074,1.0075,-0.15,-1.10,18.10,42716
2460660.853510,0.99996,0.00074,1.0074,0.02,0.03,19.15,37345
2460660.853666,1.00006,0.00074,1.0073,0.10,0.41,19.02,37222
2460660.853821,1.00066,0.00074,1.0072,-0.26,-0.74,18.66,38309
2460660.853977,0.99943,0.00074,1.0071,-1.45,-0.03,18.33,40718
2460660.854132,0.99984,0.00074,1.0070,0.30,0.94,17.59,41578
2460660.854442,1.00230,0.00074,1.0067,0.18,1.01,18.59,35183
2460660.854598,1.00184,0.00074,1.0066,-0.55,0.12,19.03,33351
2460660.854753,0.99975,0.00074,1.0065,-0.64,-0.10,19.59,29017
2460660.854908,1.00171,0.00074,1.0064,-1.62,-0.69,18.54,35560
2460660.855063,0.99901,0.00074,1.0063,-0.80,-0.12,19.23,29853
2460660.855219,0.99718,0.00074,1.0062,-0.54,-1.76,19.37,28181
2460660.855381,0.99927,0.00074,1.0061,1.42,-0.52,19.46,30779
2460660.855536,1.00201,0.00075,1.0060,1.10,1.06,19.29,30063
2460660.855691,1.00017,0.00074,1.0059,-1.06,0.16,19.13,31572
2460660.855846,1.00111,0.00074,1.0058,-0.47,0.24,19.25,31152
2460660.856002,0.99911,0.00075,1.0057,-0.23,-0.03,20.14,26210
2460660.856158,0.99851,0.00074,1.0056,-1.36,0.69,19.95,27995
2460660.856313,1.00120,0.00074,1.0055,-0.21,1.10,19.15,33075
2460660.856469,1.00065,0.00074,1.0054,0.53,0.66,19.73,31835
2460660.856625,1.00000,0.00074,1.0053,-0.52,0.11,18.22,36643
2460660.856780,0.99831,0.00074,1.0052,-0.10,0.25,19.15,33228
2460660.856935,1.00009,0.00074,1.0051,-0.78,-1.83,19.85,27500
2460660.857090,1.00274,0.00075,1.0050,-2.25,0.26,20.82,25384
2460660.857245,0.99944,0.00074,1.0050,0.01,-1.20,19.09,27288
2460660.857401,1.00247,0.00075,1.0049,0.67,-0.51,21.01,23004
2460660.857556,1.00129,0.00075,1.0048,-0.17,0.01,20.04,27440
2460660.857711,1.00221,0.00074,1.0047,0.09,2.44,20.31,27213
2460660.857867,0.99722,0.00074,1.0046,2.06,0.13,20.72,24709
2460660.858022,0.99967,0.00074,1.0045,0.07,0.41,19.94,30355
2460660.858177,1.00180,0.00074,1.0044,-0.46,0.27,20.03,26563
2460660.858333,0.99863,0.00074,1.0043,0.99,-0.21,20.29,28569
2460660.858488,0.99861,0.00074,1.0043,0.51,-0.10,19.72,27484
2460660.858643,0.99959,0.00074,1.0042,-0.62,-0.52,19.48,29143
2460660.858798,1.00118,0.00074,1.0041,-0.64,0.72,19.97,29859
2460660.858954,1.00205,0.00074,1.0040,-0.85,0.28,20.51,27839
2460660.859109,1.00015,0.00074,1.0039,-2.59,0.14,20.12,30440
2460660.859264,1.00232,0.00074,1.0038,-2.53,-1.50,18.47,35816
2460660.859419,1.00253,0.00074,1.0038,-1.66,-0.60,19.69,28834
2460660.859575,0.99709,0.00074,1.0037,-0.12,0.51,19.32,28810
2460660.859730,0.99937,0.00074,1.0036,1.90,0.36,20.21,27765
2460660.859885,1.00160,0.00074,1.0035,1.36,0.36,20.54,27452
2460660.860040,1.00156,0.00074,1.0034,-0.76,-0.75,19.87,28069
2460660.860202,1.00126,0.00074,1.0034,0.79,0.26,19.73,26852
2460660.860357,0.99958,0.00074,1.0033,-1.25,0.83,21.20,24495
2460660.860513,1.00149,0.00074,1.0032,0.44,0.34,19.61,28123
2460660.860668,1.00334,0.00075,1.0031,0.58,0.05,20.02,29051
2460660.860823,0.99597,0.00074,1.0031,1.56,0.53,18.85,33405
2460660.860978,1.00009,0.00074,1.0030,0.25,0.70,18.61,34035
2460660.861134,0.99931,0.00074,1.0029,0.87,-0.21,19.48,30428
2460660.861289,1.00106,0.00074,1.0029,-1.19,-0.35,18.24,35627
2460660.861444,1.00265,0.00074,1.0028,-1.30,-0.27,19.07,35395
2460660.861599,0.99864,0.00074,1.0027,-2.91,-0.41,19.15,30786
2460660.861755,1.00079,0.00074,1.0027,-1.27,-0.79,19.24,31448
2460660.861911,1.00180,0.00074,1.0026,-0.36,0.23,18.08,36192
2460660.862066,0.99982,0.00074,1.0025,0.90,0.56,20.01,33843
2460660.862222,1.00057,0.00074,1.0025,0.58,0.41,20.42,34170
2460660.862377,1.00009,0.00074,1.0024,0.86,0.47,18.87,35255
2460660.862532,0.99740,0.00074,1.0023,0.01,-0.03,18.10,39408
2460660.862687,0.99913,0.00074,1.0023,0.81,0.93,18.80,34128
2460660.862842,1.00139,0.00074,1.0022,0.04,0.64,18.36,34335
2460660.862997,1.00017,0.00074,1.0022,0.98,-0.04,18.79,36562
2460660.863152,0.99940,0.00074,1.0021,-0.65,-0.90,19.18,37937
2460660.863308,1.00172,0.00074,1.0020,-1.12,1.06,19.06,35185
2460660.863463,1.00062,0.00074,1.0020,-0.43,-2.38,18.80,40232
2460660.863618,1.00353,0.00074,1.0019,-0.93,-0.03,17.90,43462
2460660.863773,1.00090,0.00074,1.0019,-1.59,-0.32,18.91,39085
2460660.863929,0.99931,0.00074,1.0018,-0.79,-0.97,18.73,40359
2460660.864083,0.99911,0.00074,1.0017,-1.26,0.54,19.29,35338
2460660.864246,0.99901,0.00074,1.0017,0.57,0.87,18.29,40386
2460660.864394,1.00019,0.00074,1.0016,1.23,0.12,18.37,39859
2460660.864556,0.99941,0.00074,1.0016,-1.11,0.69,17.73,42415
2460660.864704,1.00121,0.00074,1.0015,-1.69,0.76,18.82,37274
2460660.864859,0.99787,0.00074,1.0015,0.13,1.03,19.22,36152
2460660.865014,1.00050,0.00074,1.0014,1.09,-0.54,19.52,30274
2460660.865170,0.99852,0.00074,1.0014,-0.31,0.77,19.03,34097
2460660.865325,0.99808,0.00074,1.0013,0.67,0.12,18.64,36210
2460660.865487,1.00221,0.00074,1.0013,-0.85,-0.11,19.57,34453
2460660.865642,0.99979,0.00074,1.0013,0.34,0.17,18.58,35591
2460660.865797,1.00044,0.00074,1.0012,-2.64,0.08,18.30,40024
2460660.865953,1.00177,0.00074,1.0012,-1.24,-1.46,18.10,37459
2460660.866108,0.99866,0.00074,1.0011,-2.08,0.22,18.56,37293
2460660.866263,1.00061,0.00074,1.0011,-0.27,0.64,18.70,35543
2460660.866418,1.00175,0.00074,1.0010,0.55,-0.71,18.48,34394
2460660.866573,0.99925,0.00074,1.0010,1.40,-0.11,19.20,34323
2460660.866735,1.00133,0.00074,1.0010,-0.13,1.58,18.72,36140
2460660.866891,1.00083,0.00074,1.0009,0.18,0.00,18.65,39431
2460660.867046,1.00178,0.00074,1.0009,-0.70,0.94,19.20,36597
2460660.867201,0.99956,0.00074,1.0008,0.80,0.21,18.96,38525
2460660.867356,1.00118,0.00074,1.0008,-0.26,0.89,19.50,32466
2460660.867511,0.99917,0.00074,1.0008,-1.65,-0.61,19.52,34748
2460660.867709,1.00049,0.00074,1.0007,0.40,-0.60,20.12,31939
2460660.867864,0.99836,0.00074,1.0007,0.35,1.71,17.81,38493
2460660.868020,1.00137,0.00074,1.0007,-2.60,0.37,18.64,39529
2460660.868182,0.99903,0.00074,1.0006,-1.95,0.60,19.05,32144
2460660.868338,1.00023,0.00074,1.0006,-3.71,0.25,18.99,34719
2460660.868493,1.00182,0.00074,1.0006,-0.94,0.16,19.16,32605
2460660.868648,1.00054,0.00074,1.0005,1.65,0.78,18.95,33509
2460660.868804,0.99978,0.00074,1.0005,0.42,0.32,18.82,36111
2460660.868959,0.99829,0.00074,1.0005,-0.17,0.48,18.85,38343
2460660.869114,1.00194,0.00074,1.0005,-0.12,0.67,17.73,40622
2460660.869269,0.99836,0.00074,1.0004,0.74,1.07,18.97,36086
2460660.869423,1.00350,0.00074,1.0004,-0.49,1.98,18.64,36741
2460660.869578,0.99979,0.00074,1.0004,0.04,-0.07,18.72,37528
2460660.869733,0.99967,0.00074,1.0004,-0.71,0.77,18.98,34417
2460660.869895,0.99975,0.00074,1.0003,-0.33,1.25,19.35,35695
2460660.870050,0.99958,0.00074,1.0003,-2.54,1.50,19.10,36760
2460660.870205,0.99801,0.00074,1.0003,-0.23,2.77,18.85,34185
2460660.870353,0.99983,0.00074,1.0003,-0.61,2.01,19.64,35873
2460660.870516,1.00042,0.00074,1.0003,-0.92,2.52,19.57,32467
2460660.870671,0.99890,0.00074,1.0002,-1.44,0.91,19.01,35527
2460660.870826,1.00095,0.00074,1.0002,-0.40,3.75,18.82,35213
2460660.870981,1.00102,0.00074,1.0002,-0.64,3.52,18.85,34059
2460660.871137,1.00065,0.00074,1.0002,0.40,4.42,19.56,29972
2460660.871292,1.00166,0.00074,1.0002,1.44,3.33,21.11,27431
2460660.871440,0.99971,0.00074,1.0002,1.53,4.31,18.63,33418
2460660.871602,1.00019,0.00074,1.0001,-2.53,2.52,19.95,29748
2460660.871757,1.00091,0.00074,1.0001,-2.11,-0.32,19.80,33515
2460660.871912,0.99716,0.00074,1.0001,-1.39,-1.98,18.76,32523
2460660.872068,1.00135,0.00074,1.0001,-1.97,-4.22,19.09,33191
2460660.872223,1.00050,0.00074,1.0001,-1.52,-4.09,17.19,37821
2460660.872378,1.00122,0.00074,1.0001,-1.65,-3.36,20.50,28982
2460660.872533,0.99797,0.00074,1.0001,-2.78,-2.58,20.09,29494
2460660.872759,1.00042,0.00074,1.0001,-2.94,1.42,18.21,40125
2460660.873020,0.99817,0.00074,1.0001,-3.29,3.72,18.83,32874
