BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.769578,0.99655,0.00098,1.2239,1.93,-0.88,22.62,17604
2460660.769764,0.99875,0.00098,1.2230,-0.51,0.81,21.77,21481
2460660.769938,1.00032,0.00098,1.2221,-1.68,-0.52,21.94,21484
2460660.770112,0.99919,0.00098,1.2212,-0.48,-1.34,23.87,16190
2460660.770298,1.00023,0.00099,1.2203,-2.37,1.13,23.73,15822
2460660.770472,0.99738,0.00098,1.2194,-0.57,0.54,22.95,17238
2460660.770646,1.00003,0.00098,1.2185,1.69,0.42,23.12,15999
2460660.770831,0.99939,0.00099,1.2176,1.97,0.97,23.31,14746
2460660.771005,0.99820,0.00098,1.2167,3.27,0.44,23.28,15551
2460660.771179,0.99906,0.00098,1.2159,1.49,-1.69,23.66,16646
2460660.771364,0.99782,0.00098,1.2150,-0.12,1.92,22.54,19534
2460660.771538,1.00000,0.00098,1.2141,-0.09,0.08,22.65,19648
2460660.771712,0.99917,0.00098,1.2133,1.09,-0.51,22.48,17759
2460660.771897,0.99806,0.00097,1.2124,0.52,0.08,22.63,18296
2460660.772071,0.99947,0.00097,1.2115,0.63,0.35,21.96,21303
2460660.772245,0.99895,0.00097,1.2107,-0.10,0.40,21.70,20288
2460660.772431,0.99926,0.00097,1.2098,-1.50,-0.73,22.37,19135
2460660.772604,0.99768,0.00098,1.2090,-0.38,0.42,23.91,14317
2460660.772778,1.00020,0.00098,1.2081,1.00,0.66,23.49,15308
2460660.772964,1.00031,0.00097,1.2073,1.14,0.79,23.01,16445
2460660.773138,0.99771,0.00097,1.2064,2.92,-1.18,23.53,15934
2460660.773323,0.99958,0.00097,1.2055,0.89,1.36,23.36,15802
2460660.773497,0.99962,0.00099,1.2047,1.52,-0.79,25.12,11816
2460660.773671,0.99899,0.00098,1.2039,0.56,0.18,25.21,13733
2460660.773856,0.99796,0.00097,1.2030,0.83,0.10,23.54,14575
2460660.774030,1.00179,0.00098,1.2022,1.46,0.87,23.36,15529
2460660.774204,0.99918,0.00098,1.2013,0.35,0.51,23.77,13527
2460660.774390,1.00222,0.00098,1.2005,-0.11,0.65,23.91,13669
2460660.774563,0.99832,0.00097,1.1997,-0.34,-0.41,22.47,16766
2460660.774749,1.00001,0.00098,1.1989,-0.93,-0.62,24.41,13374
2460660.774923,0.99940,0.00097,1.1980,0.45,-0.09,23.40,15515
2460660.775097,0.99827,0.00098,1.1972,1.25,0.17,24.16,13158
2460660.775282,0.99653,0.00097,1.1964,2.09,-1.00,23.59,14695
2460660.775456,0.99712,0.00096,1.1956,0.20,-0.94,23.41,15708
2460660.775630,0.99858,0.00098,1.1947,1.85,-0.48,24.66,12725
2460660.775815,0.99961,0.00097,1.1939,-0.61,0.87,23.33,15168
2460660.775989,0.99619,0.00098,1.1931,1.08,-0.66,24.44,12493
2460660.776175,0.99791,0.00098,1.1923,-0.41,-1.11,24.20,13278
2460660.776349,0.99657,0.00096,1.1915,1.26,2.15,22.81,15372
2460660.776534,0.99602,0.00096,1.1907,-2.05,0.36,22.51,17593
2460660.776708,1.00217,0.00096,1.1899,1.03,0.56,22.40,19962
2460660.776882,0.99951,0.00096,1.1891,-1.12,0.60,22.58,18115
2460660.777067,0.99816,0.00096,1.1883,-0.80,-1.84,22.58,18302
2460660.777253,0.99759,0.00095,1.1875,1.11,0.75,22.22,18124
2460660.777427,0.99728,0.00095,1.1867,1.33,0.17,22.10,19006
2460660.777600,0.99910,0.00096,1.1859,2.21,-0.86,23.00,15948
2460660.777786,0.99742,0.00096,1.1851,2.22,-0.36,22.87,16571
2460660.777960,1.00062,0.00096,1.1843,-1.64,-0.24,22.91,15275
2460660.778145,0.99911,0.00095,1.1835,1.08,0.37,22.65,18057
2460660.778319,1.00199,0.00096,1.1827,-0.04,-1.48,21.44,19617
2460660.778493,0.99823,0.00095,1.1820,-0.82,1.04,22.08,19335
2460660.778678,0.99813,0.00096,1.1812,1.18,0.20,23.89,14163
2460660.779026,1.00229,0.00097,1.1796,-0.50,-0.91,23.42,12914
2460660.779212,0.99789,0.00096,1.1789,-1.32,-0.24,23.88,13873
2460660.779385,0.99830,0.00096,1.1781,-0.24,0.18,24.30,14605
2460660.779559,0.99868,0.00096,1.1773,1.57,-0.16,23.10,16240
2460660.779745,0.99917,0.00095,1.1766,1.67,0.28,22.81,16018
2460660.779919,0.99913,0.00095,1.1758,4.41,0.70,22.45,17835
2460660.780093,0.99940,0.00095,1.1751,-0.15,0.03,21.93,18231
2460660.780278,0.99900,0.00095,1.1743,0.82,0.09,21.85,18542
2460660.780452,0.99887,0.00095,1.1736,0.23,0.41,22.34,18870
2460660.780626,0.99720,0.00095,1.1728,0.70,0.55,22.10,17485
2460660.780811,0.99652,0.00095,1.1721,1.17,1.38,21.91,19545
2460660.780985,0.99817,0.00095,1.1713,-0.08,-1.49,22.52,19338
2460660.781171,0.99983,0.00096,1.1706,-0.70,1.63,23.92,15351
2460660.781344,0.99719,0.00096,1.1698,-1.01,-2.35,23.86,15254
2460660.781518,1.00025,0.00095,1.1691,-2.46,-0.35,22.61,17578
2460660.781704,0.99781,0.00095,1.1683,1.35,-1.18,23.65,15709
2460660.781878,0.99838,0.00095,1.1676,1.15,-0.88,23.06,16833
2460660.782052,0.99711,0.00096,1.1669,3.09,-0.47,23.73,14570
2460660.782237,0.99555,0.00095,1.1662,0.11,1.08,24.80,15784
2460660.782411,0.99676,0.00096,1.1654,0.92,-1.10,24.36,13245
2460660.782585,1.00092,0.00095,1.1647,1.07,0.79,23.16,15382
2460660.782770,0.99726,0.00096,1.1640,1.27,-1.13,23.33,14589
2460660.782944,0.99728,0.00095,1.1633,-0.01,0.30,23.35,14909
2460660.783118,0.99582,0.00094,1.1625,-1.14,0.57,21.79,18288
2460660.783303,0.99860,0.00094,1.1618,0.53,2.07,23.31,15519
2460660.783477,0.99891,0.00096,1.1611,-1.30,0.79,25.48,12201
2460660.783651,0.99970,0.00095,1.1604,0.34,-0.90,23.70,14285
2460660.783837,1.00037,0.00094,1.1597,-0.93,-1.51,22.87,17137
2460660.784011,1.00023,0.00095,1.1589,0.95,-1.19,23.80,14133
2460660.784196,0.99744,0.00096,1.1582,1.13,-1.05,25.23,12072
2460660.784370,1.00079,0.00096,1.1575,1.01,1.18,24.64,13001
2460660.784544,0.99783,0.00095,1.1568,1.11,0.77,23.88,14110
2460660.784730,0.99648,0.00094,1.1561,0.66,-0.38,24.28,13856
2460660.784904,0.99932,0.00096,1.1554,-0.36,-1.02,23.57,13045
2460660.785078,0.99737,0.00094,1.1547,-1.21,-0.73,23.54,15520
2460660.785438,0.99754,0.00095,1.1534,-0.45,2.28,23.45,13723
2460660.785612,0.99716,0.00095,1.1527,0.69,-0.46,24.73,13971
2460660.785797,0.99694,0.00094,1.1520,-1.35,-0.74,23.37,16688
2460660.786006,0.99984,0.00094,1.1512,-0.59,0.08,22.51,17293
2460660.786191,0.99932,0.00094,1.1505,-0.20,-0.91,22.59,17570
2460660.786365,1.00063,0.00094,1.1498,1.48,-2.53,22.78,15527
2460660.786539,0.99841,0.00093,1.1491,0.60,1.22,22.36,18070
2460660.786725,0.99553,0.00093,1.1484,0.53,2.14,24.67,16444
2460660.786898,0.99820,0.00093,1.1478,0.28,-2.24,22.82,16513
2460660.787072,0.99850,0.00093,1.1471,0.82,0.02,22.95,18566
2460660.787258,1.00060,0.00094,1.1464,1.30,0.97,22.86,16783
2460660.787432,0.99767,0.00093,1.1457,0.66,-0.21,22.27,18819
2460660.787604,0.99733,0.00093,1.1450,0.80,1.47,22.13,20121
2460660.787790,1.00032,0.00094,1.1444,0.57,-1.58,24.96,13746
2460660.787964,1.00014,0.00094,1.1437,-0.87,-1.80,23.56,15063
2460660.788138,0.99898,0.00093,1.1431,-1.20,1.67,22.21,18480
2460660.788323,0.99859,0.00093,1.1424,-0.18,0.42,22.18,17169
2460660.788497,0.99933,0.00093,1.1417,-0.34,-0.48,22.51,17649
2460660.788683,1.00066,0.00093,1.1411,2.39,0.89,22.56,17564
2460660.788856,0.99762,0.00093,1.1404,0.70,-0.13,22.29,18103
2460660.789042,1.00035,0.00093,1.1398,0.19,-0.23,22.63,16480
2460660.789216,0.99947,0.00093,1.1391,0.45,0.96,22.18,17408
2460660.789390,0.99722,0.00093,1.1385,0.09,0.16,22.71,17000
2460660.789575,0.99845,0.00093,1.1378,0.36,0.24,22.69,17757
2460660.789749,0.99603,0.00092,1.1372,0.78,1.43,21.58,19916
2460660.789923,0.99731,0.00092,1.1365,0.70,-0.24,21.69,19701
2460660.790108,0.99892,0.00092,1.1359,-0.94,0.40,22.41,18611
2460660.790282,0.99780,0.00092,1.1353,-1.65,0.84,22.25,18714
2460660.790456,0.99928,0.00092,1.1346,-0.79,-0.74,21.91,19256
2460660.790642,0.99934,0.00093,1.1340,0.69,-0.07,22.20,17898
2460660.790816,0.99822,0.00092,1.1334,1.48,-0.09,22.14,18303
2460660.791001,0.99909,0.00092,1.1327,1.55,0.08,22.39,18554
2460660.791175,0.99876,0.00092,1.1321,0.80,-0.66,22.09,18884
2460660.791349,0.99885,0.00092,1.1315,-0.43,1.99,22.99,16110
2460660.791534,0.99956,0.00092,1.1308,-0.10,0.30,22.00,18052
2460660.791708,0.99824,0.00091,1.1302,-0.28,-0.34,21.46,21146
2460660.791882,0.99930,0.00091,1.1296,0.88,0.81,22.16,20406
2460660.792067,0.99995,0.00092,1.1290,0.25,0.77,21.77,20770
2460660.792241,0.99777,0.00091,1.1284,0.95,0.09,21.61,21113
2460660.792415,1.00132,0.00092,1.1278,-2.06,-0.10,21.87,20890
2460660.792601,0.99906,0.00092,1.1272,-0.98,0.32,22.01,20173
2460660.792774,1.00090,0.00091,1.1265,-1.12,-1.98,21.35,21935
2460660.792948,0.99993,0.00091,1.1259,1.25,0.26,21.28,23126
2460660.793134,0.99728,0.00091,1.1253,0.94,-0.61,21.19,22477
2460660.793308,0.99631,0.00091,1.1247,1.49,0.70,21.13,23885
2460660.793493,0.99748,0.00091,1.1241,0.57,1.50,21.45,20826
2460660.793667,0.99765,0.00091,1.1235,-0.97,-0.33,21.46,20741
2460660.793841,0.99665,0.00091,1.1229,-0.66,-1.41,21.05,22428
2460660.794026,0.99702,0.00091,1.1223,1.15,-0.56,21.35,21691
2460660.794200,0.99645,0.00090,1.1217,1.10,0.01,21.16,24688
2460660.794374,1.00042,0.00091,1.1211,-0.17,-0.03,21.30,21264
2460660.794560,0.99754,0.00091,1.1205,-0.77,-0.49,20.96,23442
2460660.794734,1.00187,0.00091,1.1199,-1.70,-1.63,20.87,23086
